page,product_name,star,title,review,skin_type
3,[단독기획] 토리든 다이브인 저분자 히알루론산 토너 300ml 기획(+100ml 추가 증정),5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",토리든은 보습력 만큼은 최고입니다!!스킨이 아주 맘에 드네요!!,"['건성', '겨울쿨톤', '모공', '잡티']"
3,[단독기획] 토리든 다이브인 저분자 히알루론산 토너 300ml 기획(+100ml 추가 증정),5.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",몇번째 재구매인지 항상 쓰는 제품 금방금방 써요 ㅋㅋ 좋아여,"['복합성', '여름쿨톤', '모공', '블랙헤드']"
3,[단독기획] 토리든 다이브인 저분자 히알루론산 토너 300ml 기획(+100ml 추가 증정),5.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",무난한만큼 좋은 토너! 무난해서 손이 정말 잘가요토너팩해줘도 좋고 속건조도 잘잡아줍니당,"['복합성', '여름쿨톤', '모공', '미백']"
3,[단독기획] 토리든 다이브인 저분자 히알루론산 토너 300ml 기획(+100ml 추가 증정),5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",(구매일자: 2025. 03. 02)팩토하기 너무 좋아요. 👍피부가 예민해서 어떤 토너는 붙이고 있으면 살짝 따가울 때가 있는데 토리든 토너는 사용하는 내내 따가움을 느낀 적이 한 번도 없어요.트러블 타게팅 제품이 아니다 보니 이 면에서는 딱히 기대 안 했는데 수분 충전이 잘 돼서 그런지 며칠 이 토너로 신경 써서 팩토해준 시기에는 뾰루지들이 좀 진정된 게 느껴지기도 했어요.수부지 기준 사계절 내내 사용해도 좋을 것 같은데..아마도 수분충전이 절실한 여름에 주로 쓰면 수부지뿐만 아니라 모든 피부 타입에 맞을 것 같아요!,"['트러블성', '봄웜톤', '민감성', '블랙헤드']"
3,[단독기획] 토리든 다이브인 저분자 히알루론산 토너 300ml 기획(+100ml 추가 증정),5.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",마스크팩이 저한테 너무 잘 맞았어서 토너도 사볼까 해서 사봤는데 좋은 거 같아요 !,"['복합성', '쿨톤', '블랙헤드']"
3,[단독기획] 토리든 다이브인 저분자 히알루론산 토너 300ml 기획(+100ml 추가 증정),5.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",좋은 토너 찾고 싶어서 여기저기 정보 알아본 다음에 결국 선택한 토너인데...🥹 가성비 미쳤고 진짜 순해요!!!대용량이라 그런지 두달 팍팍 썼는데도 이만큼밖에 안줄고... 이거 쓰면 수분이 가득 차는 느낌이에오,"['복합성', '여름쿨톤', '각질', '모공']"
3,[단독기획] 토리든 다이브인 저분자 히알루론산 토너 300ml 기획(+100ml 추가 증정),5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']","촉촉함 가득, 대용량이라 더 좋아요!가볍고 산뜻한 제형인데도 피부 깊숙이 촉촉함이 느껴져서 정말 만족스러웠어요.저분자 히알루론산이 함유되어 있어서 흡수도 빠르고, 여러 번 레이어링해도 부담스럽지 않아요.300ml에 100ml 추가 증정까지 있어 가성비도 훌륭해서 아낌없이 듬뿍 사용할 수 있어 좋습니다.건조할 때마다 화장솜에 적셔서 팩처럼 사용하기에도 딱이에요!장점:✔️ 산뜻한 수분감✔️ 빠른 흡수력✔️ 넉넉한 대용량 구성추천 대상:✔️ 수분 부족형 피부✔️ 부담 없이 매일 듬뿍 쓰고 싶은 분","['복합성', '여름쿨톤', '각질', '탄력']"
3,[단독기획] 토리든 다이브인 저분자 히알루론산 토너 300ml 기획(+100ml 추가 증정),5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",닦도 해주고 있는데 토리든은 피부 타입에 상관없이 다 잘 맞는 거 같아요☺️ 물 같은 제형이고 자극이나 트러블 아예 없고 순해서 좋아요 향은 거의 없다고 보시면 될 것 같아여 바른 직후에 수분이 채워지는 느낌이라👍 몇 병째 쓰고 있는지 모르겟어요 걍 좋아요 토너는,[]
1,바이오더마 하이드라비오 토너 500ml,5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",다이소 안개분사 스프레이안에 내용물을 담아서 뿌려서 쓰는게 화장솜에 적셔서 닦는거보다 보습에 도움이돼요,"['복합성', '모공', '블랙헤드']"
1,바이오더마 하이드라비오 토너 500ml,4.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",매우매우매우 물임 그냥 그냥 수분 채우는 정도로 사용하면 될 듯,"['복합성', '여름쿨톤', '다크서클', '민감성']"
1,바이오더마 하이드라비오 토너 500ml,5.0,"['지성에 좋아요', '진정에 좋아요', '자극없이 순해요']",일단 지성한테 되게 잘 맞는 것 같아요 진짜 끈적임 아예 없고 수분감만 낭낭한 느낌이고 지금 피부가 예민해서 새로운 제품 쓰는 거 조심스러웠는데 진짜 순합니다 만족해요,[]
1,바이오더마 하이드라비오 토너 500ml,5.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",이게 속수분 잡아주는데 되게 좋은 토너라길래 샀었는데 1개만 샀는데도 용량이 엄청나고 제형은 딱 물토너 제형이러 흡수시키기 좋아요!엄청 속수분을 잡아준다는 모르겠음,"['민감성', '여름쿨톤', '민감성']"
1,바이오더마 하이드라비오 토너 500ml,5.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",좋아요! 순하고 촉촉하고 토너는 늘 이거만 쓰고 있어요 ㅎㅎ,"['복합성', '쿨톤', '각질', '미백']"
1,바이오더마 하이드라비오 토너 500ml,5.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",괜찬ㄹ게 잘 쓰고 있습니다향이 좀 있어요 나쁘진않아요 ㅎㅎ,"['지성', '웜톤', '트러블', '피지과다']"
1,바이오더마 하이드라비오 토너 500ml,5.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",이게 정말 속건조에 좋다길래 한 번 사봤어요 전 건성에 가까운 복합성이라 항상 에센스 바르기 전에 첫단계로 물토너를 분사용기에 넣어서 뿌리고 흡토하는데 이걸로 더 좋아지면 좋겠네요,"['민감성', '여름쿨톤', '민감성']"
1,바이오더마 하이드라비오 토너 500ml,5.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",닦토하고 팩으로도 잘 사용 중인 토너에여..! 여러 통 째 사용 중이에요,"['복합성', '웜톤', '모공', '미백']"
1,바이오더마 하이드라비오 토너 500ml,5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",토너로 사용했고 향은 미미하게 있어요.물보다 약간 점도 높은 제형입니다.수분 충전 완전 잘 되고 진짜 만족하는 제품입니다.,[]
1,바이오더마 하이드라비오 토너 500ml,5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",새 제품 있었는데 어머니한테 뺏기고 ⌒⌒ ... 새로 주문했습니다. 정말 무난해서 사용하기 좋음 제품이에요,"['복합성', '웜톤', '다크서클', '미백']"
2,바이오더마 하이드라비오 토너 500ml,5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",순하고 피부에  부드럽게 잘 스며들고  촉촉하고 좋음. 대용량 사이즈라서  넉넉해요.,[]
2,바이오더마 하이드라비오 토너 500ml,5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",가격값하는 토너 추천해달란 말 들을때 자주 이야기하는 토너인데요 이번에도 친구에게 추천해줬더니 너무 좋다고 하더라구용 흡수가 엄청 빠른데 빨리 건조해지지 않는게 좋다고 합니다 지성의 후기입니다,"['복합성', '여름쿨톤', '다크서클', '모공']"
2,바이오더마 하이드라비오 토너 500ml,5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",저는 자극없이 물토너로 잘썼어요. 세일해서 구매하면 가성비 괜찮은 것 같아요,"['복합성', '웜톤', '각질', '모공']"
2,바이오더마 하이드라비오 토너 500ml,5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",세일해서 사봤는데 웬걸 너무 좋아요 한번만 발랐는데도 속건조 싹다 잡혀서 토너를 여러겹 바르지 않아도 되서 편합니다.,[]
2,바이오더마 하이드라비오 토너 500ml,5.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",속 수분채워주는 토너 강추3번 레이어링 해서 쓰는데 1번만써도 쫀쫀함 복합성 ㅊㅊ,"['트러블성', '봄웜톤', '다크서클', '아토피']"
2,바이오더마 하이드라비오 토너 500ml,5.0,"['지성에 좋아요', '주름/미백에 좋아요', '자극이 느껴져요']",촉촉하고 좋네요역시 바이오더마입니다제형은 끈끈하지 않은데 촉촉해요,[]
2,바이오더마 하이드라비오 토너 500ml,5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",고민하다가 구매해본건데 너무 잘 샀다고 생각합니다화장전이든 저녁 스킨케어 루틴에든 어디든 잘 쓰고있고 보습에 효과적입니다!!,[]
2,바이오더마 하이드라비오 토너 500ml,5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",만족하며 사용중이랍니다  트러블없이 무난하게사용증이랍니다,[]
2,바이오더마 하이드라비오 토너 500ml,5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",제 피부가 민감해서 토너 고민하던중 얘를 만나게 되었는데 작은용량으로도 판매하여 좋네요,[]
3,바이오더마 하이드라비오 토너 500ml,5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",무난하고 순한 제품으로 몇 번째 구매 중입니다 ㅎㅎ 강력 추천 드립니다 ㅎㅎ 저는 건성 피부입니당,"['건성', '쿨톤', '다크서클', '민감성']"
3,바이오더마 하이드라비오 토너 500ml,3.0,"['지성에 좋아요', '진정에 좋아요', '자극없이 순해요']",자극없이 순해요 너무 기대했나봐요 그냥 쏘쏘입니다 엄청좋다는부분은 없어요 무난하게 쓰기에 괜찮아요,"['지성', '겨울쿨톤', '모공', '잡티']"
3,바이오더마 하이드라비오 토너 500ml,5.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",수부지인데 이 토너 덕분에 가을 겨울 잘 보낸 것 같아요. 속건조에 많은 도움돼요.,"['복합성', '여름쿨톤', '다크서클', '트러블']"
3,바이오더마 하이드라비오 토너 500ml,5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",레전드 제품 입니다! 이것만 사용해요! 레전드 입니다! 굿굿,"['건성', '쿨톤', '블랙헤드']"
3,바이오더마 하이드라비오 토너 500ml,5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",너~무 좋아요👍👍❤️❤️촉촉해요😁재구매해서 잘~사용하고 있어요*~*,[]
3,바이오더마 하이드라비오 토너 500ml,5.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",순하고 좋은 토너를 좋은 가격에 살 수 있어서 좋았어요!하이드로 라인으로 한번 다 써보려구요!,[]
3,바이오더마 하이드라비오 토너 500ml,5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']","✏️ 순하고 쫀쫀하고 .. 흠잡을 곳 없는 토너사진 순서: 제품-바르기 전-1겹 바른 후-2겹 바른 후몇 달 동안 사용했는데, 다른 토너랑 병행하며 사용했음에도 공병되기 직전일만큼 좋아하는 토너다 ㅎㅎ닦토 vs 흡토닦토 하기에도 촉촉하고 부드러워서 나쁘지 않지만 흡토로 사용했을 때 그 수분감이 더 잘 느껴져서 흡토로 사용하고 있다.사용감1겹 발랐을 때 수분이 즉각적으로 충전된다. 피부에 약간 쫀쫀한 느낌이 남지만 흡수되면 피부가 보들보들해진다.2겹 발랐을 때는 확실히 수분감이 더 올라온다! 흡수가 어느 정도된 이후에도 쫀쫀함이 남아있다.유지력사용해 본 토너 중 가장 수분이 날아가지 않고 잘 유지된 토너였다. 보통 토너만 손으로 흡수시켜주고 앰플과 크림은 스펀지로 바르는 편이라, 토너를 바른 뒤에 바디로션과 헤어 제품을 발라주고 다시 스킨케어를 시작하는데 그 동안에도 계속 쫀쫀함이 유지되어 마음에 들었다.수분감 강한 토너라 레이어링을 어떻게 하느냐에 따라 사계절 사용할 수 있을 것 같다. 다음에 또 구매하고 싶은 제품!","['복합성', '쿨톤', '모공', '블랙헤드']"
3,바이오더마 하이드라비오 토너 500ml,5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']","환절기...건성인들이 아무리 자기 전에 나이트루틴으로 듬뿍 무언가를 바르고도 자고일어나면 당기는 피부에 여기서 뭘 더 해야하는지 고민할 시기이지요... 당긴다면 그대로 피부가 늙는다는거라는 말에 겁을먹고 속건조를 잡기로 했어요.제가 잘 보는 뷰티블로거 분이 속건조에는 바이오더마 하이드라비오 라인이 많은 건성인들을 구했다고 하시길래 세일을 맞아 구매하게 되었어요.끈적함이라곤 하나도 없는 완전 물같은 제형입니다.토너로 피부결 정리 하고, 건조함이 느껴지는 부위에 꾹꾹 눌러 수분 채워 주는게 첫번째 단계구요... 전 토너가 화장솜에 남아있는 게 아까워서 진짜 많이 두드리고 얹어두는 편이에요. 거의 토너팩처럼 사용 중입니다.하이드라비오 세럼과 함께 한다면 더 좋다고 해요. 저도  쓰는 중^^처음에는 이게 그렇게 드라마틱하게 좋은 제품인가? 그래서 이렇게 비싼건가? 하는 생각을 가지고 있다가 잠깐 실망할뻔했는데요... 나한테 트러블 안 나고 피부에 아무 일이 없다? 그러면 잘 맞는것입니다...예전에는 손바닥에 덜어 챱챱스킨처럼 사용했는데 지인이 그게 아니라더라구요 화장솜과 함께 사용하시길 바랍니다~~","['건성', '겨울쿨톤', '미백', '블랙헤드']"
3,바이오더마 하이드라비오 토너 500ml,5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",오우!요즘 피부가 뭔가 예민한 느낌이 들었는데물제형 제품이라 세수하고 화장솜에 묻혀 정리하고 조금 더 덜어 한 번 더 얼굴에 두드러줬더니 너무 편안해지는 느낌이 듭니다 요라인 세럼 크림 다 써봤는데 토너가 제일 만족스럽네요자극없이 순하게 수분이 채워지며 진정되는 느낌입니다 상큼한 향이 살짝 났다가 금방 사라집니다 ㅎㅎ  물론 조금 더 써봐야 알겠지만 오늘은 굉장히 만족입니다,"['복합성', '웜톤', '모공', '미백']"
3,바이오더마 하이드라비오 토너 500ml,4.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']",에센스 전에 써보고 좋았던 기억으로 토너도 사봤어요 확실히 촉촉한데 향이 걸리네요,"['민감성', '봄웜톤', '모공', '잡티']"
4,바이오더마 하이드라비오 토너 500ml,5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",이거 쓸땐 몰랐는데 다른거 쓰니까 이게 좋은거더라구용 ㅎㅎㅎ,"['복합성', '봄웜톤', '각질', '홍조']"
1,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),5.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']","넘버즈인 1번 라인의 계절이 돌아왔습니다‼️💚피부타입겨울에는 건성, 여름에는 유분, 피지 관리해야하는 수부지. 유분과 피지 관리 안해주면 확 뒤집어짐💚제형물타입 토너입니다. 굉장히 가볍고 산뜻해요. 그만큼 여러번 레이어드 해서 바르기 좋아요.💚효과저는 작년에도 한 통을 비우고 만족해서 이번 여름에도 망설임 없이 재구매 했는데요, 가장 큰 이유가 피부결이에요. 여름만 되면 피지분비가 활발해져 피부 표면이 울퉁불퉁해지고, 잘 제거해주지 않으면 여드름으로 쉽게 변하는데 넘버즈인 1번 토너를 쓰면 홍보하는 그대로 볼록 피지가 감소되는게 느껴져요. 그러다보니 피부 겉 표면이 매끄러워요. 물론 주기적으로 각질제거를 해주고 있지만 이 토너와 함께하면 효과가 더해집니다. 💚tip.저는 다이소에서 안개분사 스프레이를 사서 뚜껑만 바꿔서 사용해주고 있어요! 이건 따로 마개를 분리할 필요가 없어서 바꾸기 쉽더라구요. 세수하고 미용티슈로 물기만 토독 닦아준 다음에 {뿌려주고 흡수시키고} x3 반복해주고 있답니다.","['복합성', '가을웜톤', '블랙헤드']"
1,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),5.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",넘버즈인 1번 토너랑 1번 패드가 제 피부에 잘 맞아요~아침 저녁으로 패드 붙이고 패드 위에 토너를 다시 듬뿍 뿌려서 더 촉촉하게 패드를 붙여서 사용해요,"['건성', '웜톤', '미백', '잡티']"
1,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),4.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",찐득찐득 거리지도 않고 잘 흡수되서 좋아요 바르면 얼굴에 은은하게 광이 도는 점도 좋네요,"['복합성', '웜톤', '모공', '잡티']"
1,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']",저는 넘버즈인 1번라인이 다 잘 맞는 거 같아용 바르면 다 쏙 흡수돼서저는 3번 4번 레이어드 해주면서 발라용,"['약건성', '여름쿨톤', '다크서클', '탄력']"
1,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']","재구매입니다.  매우 촉촉해서 좋습니다. 저는 지성피부를 가지고 있지만 에센스 자체가 기름지지 않아서 지성피부 분들도 부담없이 사용하실 수 있을 것 같습니다. 수분감을 채워주는 토너라서 피부 타입에 상관없이 사용가능한 상품이라 생각합니다.산뜻함이 오래가고 피부결 개선에 매우 도움이 됩니다. 최근 건조한 겨울날씨로 푸석한 피부결때문에 매우 고민이 많았는데 즉각적으로 피부결 개선을 도와주는 점이 마음에 듭니다.넘버즈인의 수분크림과 잘맞아 다른 넘버즈인 상품과 사용하시는 것을 매우 추천합니다.토너로 피부결을 정리하고 넘버즈인의 결광 마스크팩을 사용하면 피부가 매우 촉촉하고 결도 많이 개선이 됩니다, 마음에 드는 상품이라서 앞으로도 재구매 예정입니다. 피부 자극이 없는 편인것 같습니다. 리필까지 있어 구성이 좋습니다.","['지성', '쿨톤', '모공', '블랙헤드']"
1,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),4.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",넘버즈인 스킨은 예전부터 자주 써서 구매했어용향은 무향이고 물 같은 제형에 보습감이 조아요 수부지 피부에 좋은거 같아요그리고 배송으로 받았는데 뚜껑이 다 깨져서 와서ㅠ스킨이 없어서 그냥 사용중인데 깨져서 날라간 뚜껑조차도 보이지 않더라구요애초에 스킨 박스가 다 구겨져서 왔어요 이런부분만 조금 더 신경 써주시면 좋을 거 같습니당,"['지성', '쿨톤', '각질', '모공']"
1,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),5.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",벌써 몇통째 사용중인 토너에요~피부가 민감한편인데 사용했을 때 트러블없이 잘사용하고 있어요~양도 많고 이번엔 패드랑 구성되어있어서 패드로 팩할수도 있어서 좋아요~,[]
1,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),4.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",진정에 좋다고해서 사봤어요! 기초에서 토너는 안하고 넘어가는 경우가 많았는데 유수분 밸런스가 무너져있어서 효과 있을 지 기대돼요!,"['트러블성', '여름쿨톤', '모공', '트러블']"
1,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),4.0,"['지성에 좋아요', '진정에 좋아요', '자극없이 순해요']","저는 복합성에 건조한 편인데 이건 여름에 사용하기 좋을 것 같아요. 간절기 때 사용 했더니 너무 가볍고 건조했고,5월 다 되어 가니 습하고 더운 여름철에 아주 찰떡일 듯👍🏻","['복합성', '여름쿨톤', '모공', '미백']"
1,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),5.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",한동안 주문량이 적었지만 이제 또 무한 스킨팩을 하기 위해 자주 주문할 예정인 넘버즈인 1번 토너말해뭐해 제품입니다 미스트 공병테 담아서 뿌려듀 좋고 닦토도 좋고 스킨팩도 너무 좋아요 전 1번토너패드도 좋았는데 여름철 쓰기엔 양이 너무 적어서 그냥 리필기획있는 토너 사서 스킨팩 왕창 합니다 씻으러 거기전에 토너팩 만든거 냉장고에 넣어두고 나오자마자 챱 붙혀 주면 진짜 쿨링감 장난아니고 진정효과가 너무 좋아요 저 이 토너 쓰고 얼굴 열감도 많이 줄고 화장품 잘못쓰면 바로 티나는데 그런거 없이 잘 맞아서 4계절 내내 토너는 얘만 써요 진짜 토너는 얘만 바라볼 정도로 아주 좋습니다,"['복합성', '쿨톤', '각질', '모공']"
2,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",새로 바뀐 용기로 사용하면서 느낀거는 일단 뚜껑을 돌리지않아도되서 편리했어요. 근데 기분탓인지모르겠지만 토출구 구멍이 조금 큰지 더 많이 사용하게되는것같아요. 이전뚜껑은 톡톡두드려서 원하는 만큼 덜어낼수있었는데 이건 첨부터 콱 나와서  한번바를양이 많다 싶을때가 종종있네요. 개인차기있지만 저힌테는 전뚜껑이가 더 좋았어요 ㅎㅎ하지만 성분이나 수분감은 포기못하니 계속 써야겠죠!ㅋㅋ,"['복합성', '가을웜톤', '모공', '잡티']"
2,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),5.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']","저는 좁쌀 여드름이 고민이어서 흡토를 해서 여러번 레이어링 해줬는데 몇일 꾸준히 해줬더니 확실히 사라진게 눈에 보였어요자극은 1도 없고, 1번 라인 제품들과 사용하면 더 시너지가 좋은 것 같아요쫀쫀 하면서도 산뜻하게 속건조 잡아줘서 대만족입니다필리밀리 거품 용기와 함께 사용하고 있는데 나쁘지 않아요다음에 다쓰고 재구매 할겁니다ㅏ",[]
2,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),5.0,"['지성에 좋아요', '진정에 좋아요', '자극없이 순해요']",여름에 가볍게 산뜻하게 쓰기 좋을 것 같아요! 바르고 나면 수분감도 확 채워지는 느낌이라 잘 쓰고 있습니다! 여드름성 피부인데 진정은 잘 모르겠네용.. 자극은 전혀 없어요!,"['트러블성', '겨울쿨톤', '트러블']"
2,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),5.0,"['복합성에 좋아요', '진정에 좋아요', '보통이에요']","피부가 예민한 편인데 청초토너는 자극 없이 순하게 스며들고, 사용 후 붉은기와 열감이 진정되는 게 느껴졌어요. 산뜻한 제형이라 무겁지 않고, 여러 번 덧발라도 부담 없어서 데일리 진정용으로 딱이에요. 특히 세안 후 당김이 심할 때 바로 사용하면 피부가 촉촉하게 안정되는 느낌이 들어서 재구매 의사 있어요!",[]
2,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),5.0,"['지성에 좋아요', '진정에 좋아요', '자극없이 순해요']","화장솜에 묻혀 닦토용으로 사용중인데, 아주 순하고 촉촉하고 무난한 토너입니다. 특장점을 찾고 싶었으나 자극없고 무난한 것이 특징이자 장점이자 단점이었어요. 언젠가는 무난한 토너를 찾아 다시 돌아올 수도 있지만, 다 사용하고 나면 우선은 다른 기능성 토너를 찾아 떠날 것 같아요.",[]
2,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']","Waah~~ I really like this product! One of my favorite toner!My skin feels so hydrating, when theres acne it really helps for soothing.. definitely will repurchase soon after finishing this one^^",[]
2,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),5.0,"['지성에 좋아요', '진정에 좋아요', '자극없이 순해요']",세일할 때마다 쟁여두고 쓰는 토너입니다 다섯 통째 쓰고있는 것 같은데 피부 진정 필요할 때 2~3번 레이어링해서 찹토해주면 좋아요! 수부지인데 물 같은 토너라고 해도 몇 번 레이어링하면 유분 도는 토너가 많았는데 이건 써본 토너 중에서 유분감없고 촉촉하면서 산뜻해서 좋았어요,"['복합성', '여름쿨톤', '다크서클', '모공']"
2,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),5.0,"['복합성에 좋아요', '보습에 좋아요', '자극없이 순해요']",리필형까지 쓴거 포함하면 이번이 4통째에요~피부가 민감한데 사용했을 때 트러블없이 사용하기 좋았어요이번에는 패드도 같이 있는 구성이여서 같이 잘 사용해보려구요~,[]
2,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),5.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",타사 토너 쓰다가 피부가 뒤집어져서 진정용으로 샀어요! 자극 더 없게 하려구 스프레이 용기 사서 덜어놓고 쓰는데 보통 3-4겹 덧바르는데도 리필까지 양이 많아서 좋은 것 같아요 드라마틱한 효과는 없지만 진정에 어느 정도 효과 있는 것 같고 무난하게 잘 쓸 템인 것 같습니다!!,[]
2,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),5.0,"['건성에 좋아요', '보습에 좋아요', '자극없이 순해요']","찰스 디킨스의 대표작으로, 가난한 소년 핍이 갑작스러운 재산을 상속받아 상류층에 진입하려는 이야기를 통해 사회적 불평등, 계급 상승에 대한 환상, 인간관계의 소중함을 다룬 작품입니다.핍은 부를 얻기 위해 자신의 뿌리를 부정하고 진정한 관계를 외면하지만, 결국 외적 성공이 행복을 보장하지 않음을 깨닫고 속죄합니다",[]
3,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),5.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",꾸준히 쓰고있는 토너인데 데일리용으로 쓰기 너무 좋구 닦토 팩토 다 너무 잘 맞았어요!! 수분 진정으로 쓰기도 좋구 화잘먹이라 계속해서 손이 가는것 같아요~!,[]
3,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),5.0,"['복합성에 좋아요', '진정에 좋아요', '자극없이 순해요']",진정에 좋은듯!!! 어성초 잘 맞는 사람에게 추천! 뭔가 큰 효능이 있다기보단 단점이 없는 것이 장점,[]
3,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),5.0,"['복합성에 좋아요', '보습에 좋아요', '보통이에요']",세럼도 넘버즈인 1번 쓰고 있는데 좋은거 같아서 토너도 같은 라인으로 샀어요! 본품 300ml에 리필도 300ml주니까 오래 쓸수 있을 거 같아요!!,[]
3,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),5.0,"['지성에 좋아요', '진정에 좋아요', '자극없이 순해요']",적어도 네통이상은 쓴 거 같음 다른 제품들은 좀 트러블이 나는것도 있었는데 1번토너는 진짜 믿고쓸수잇음,[]
